,Number of Stocks,Stocks Sold,Stocks Bought,Selling_rate,Buying_rate,Min_point,Max_point,Amount_Gained,Amount_Spent,Brocker fee
0,344,0,0,0.0,0.0,2639,2632,0.0,0.0,0.0
0,345,68,69,29.09,28.76,2642,2647,2001.3919999999998,-1984.44,-6.004175999999999
0,346,69,70,29.5,28.87,2652,2658,2035.5,-2020.9,-6.1065
0,347,69,70,29.5,29.0,2663,2668,2041.4,-2030.0,-6.1242
0,347,0,0,0.0,0.0,2677,2673,0.0,0.0,0.0
0,348,69,70,29.68,29.3,2681,2686,2059.792,-2051.0,-6.1793759999999995
0,348,0,0,0.0,0.0,2694,2690,0.0,0.0,0.0
0,348,69,69,29.44,29.2,2704,2708,2049.0240000000003,-2014.8,-6.1470720000000005
0,349,69,70,29.6,29.25,2714,2717,2060.1600000000003,-2047.5,-6.180480000000001
0,349,0,0,0.0,0.0,2724,2720,0.0,0.0,0.0
0,350,69,70,29.45,29.11,2731,2738,2055.61,-2037.7,-6.16683
0,350,0,0,0.0,0.0,2742,2740,0.0,0.0,0.0
0,350,0,0,0.0,0.0,2757,2752,0.0,0.0,0.0
0,351,70,71,31.25,30.31,2760,2767,2187.5,-2152.0099999999998,-6.5625
0,352,70,71,31.0,30.5,2773,2779,2176.2000000000003,-2165.5,-6.5286
0,353,70,71,31.72,31.11,2782,2789,2233.0879999999997,-2208.81,-6.699263999999999
0,355,70,72,32.25,31.5,2794,2799,2276.85,-2268.0,-6.83055
0,355,71,71,32.4,32.1,2800,2809,2300.4,-2279.1,-6.9012
0,355,0,0,0.0,0.0,2819,2815,0.0,0.0,0.0
0,355,71,71,32.94,32.5,2820,2828,2338.74,-2307.5,-7.01622
0,355,0,0,0.0,0.0,2836,2830,0.0,0.0,0.0
0,355,71,71,33.0,32.5,2842,2849,2343.0,-2307.5,-7.029
0,355,71,71,33.0,32.76,2854,2859,2343.0,-2325.96,-7.029
0,355,0,0,0.0,0.0,2864,2861,0.0,0.0,0.0
0,355,0,0,0.0,0.0,2875,2870,0.0,0.0,0.0
0,355,71,71,33.0,32.76,2881,2889,2343.0,-2325.96,-7.029
0,355,71,71,33.25,33.1,2890,2896,2360.75,-2350.1,-7.08225
0,355,71,71,33.25,33.1,2905,2909,2360.75,-2350.1,-7.08225
0,355,71,71,33.22,33.0,2914,2918,2358.6200000000003,-2343.0,-7.075860000000001
0,355,0,0,0.0,0.0,2926,2920,0.0,0.0,0.0
0,356,71,72,33.49,32.7,2932,2939,2377.7900000000004,-2354.4,-7.133370000000001
0,356,0,0,0.0,0.0,2947,2940,0.0,0.0,0.0
0,357,71,72,34.4,33.5,2950,2953,2449.28,-2412.0,-7.34784
0,357,0,0,0.0,0.0,2966,2961,0.0,0.0,0.0
0,359,71,73,33.47,32.6,2973,2977,2389.758,-2379.8,-7.169274
0,359,0,0,0.0,0.0,2985,2980,0.0,0.0,0.0
0,359,0,0,0.0,0.0,2995,2990,0.0,0.0,0.0
0,361,71,73,33.5,32.8,3000,3007,2405.3,-2394.3999999999996,-7.2159
0,361,0,0,0.0,0.0,3016,3013,0.0,0.0,0.0
0,361,0,0,0.0,0.0,3029,3022,0.0,0.0,0.0
0,361,0,0,0.0,0.0,3038,3032,0.0,0.0,0.0
0,361,72,72,33.02,32.9,3040,3049,2384.0440000000003,-2368.7999999999997,-7.152132000000001
0,361,0,0,0.0,0.0,3056,3050,0.0,0.0,0.0
0,361,0,0,0.0,0.0,3068,3060,0.0,0.0,0.0
0,361,0,0,0.0,0.0,3077,3071,0.0,0.0,0.0
0,364,72,75,31.99,30.6,3081,3089,2309.678,-2295.0,-6.929034
0,367,72,75,33.0,31.8,3091,3099,2402.4,-2385.0,-7.2072
0,367,73,73,33.21,32.9,3100,3107,2437.614,-2401.7,-7.312842
0,367,0,0,0.0,0.0,3119,3114,0.0,0.0,0.0
0,367,0,0,0.0,0.0,3127,3124,0.0,0.0,0.0
0,369,73,75,31.19,30.13,3130,3138,2289.346,-2259.75,-6.868038
